Image,Object type,Museum number,Title,Denomination,Escapement,Description,Producer name,School/style,State,Authority,Ethnic name (made by),Ethnic name (assoc),Culture,Production date,Production place,Find spot,Materials,Ware,Type series,Technique,Dimensions,Inscription,Curators Comments,Bib references,Location,Exhibition history,Condition,Subjects,Assoc name,Assoc place,Assoc events,Assoc titles,Acq name (acq),Acq name (finding),Acq name (excavator),Acq name (previous),Acq date,Acq notes (acq),Acq notes (exc),Dept,BM/Big number,Reg number,Add ids,Cat no,Banknote serial number,Joined objects
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/d79f3694_9030_4fb1_8857_a3bb005df0dd/preview_00305017_001.jpg,print; game-board,"No: 1893,0331.72",Jeu de l'École militaire de l'empire Francais (Object),,,"Game board with an image of the École militaire, beneath which is a carriage with women walking behind it and men in front; beneath this, ten numbered compartments with different ranks of the military depicted in each one; instructions below
Etching",Published by: Veuve Chéreau,,,,,,,1804-1814,,,paper,,,etching,"Height: 530 millimetres; Width: 425 millimetres approx ","Inscription type: inscription Inscription quoted: Lettered with title along top; the rules in three columns in bottom panel; in bottom left ""A Paris, chez Mme. Vve. Chereau, Proprietre. Editr., Rue St. Jacques, No. 10"" and at bottom right ""Déposé à la Direction Impériale de l'Imprimerie et de la Librairie""",,,Not on display,,,military,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.72",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_9/849d93b7_c46e_404f_908f_a3da009b1d18/preview_01136426_001.jpg,print; game-board,"No: 1893,0331.3",Gioco delle sposi e spose (Object),,,"Game board with twenty squares representing different episodes of the decline of a married couple, from wedding to penury, each marked for a different throw of the dice.  1691
Etching",Print made by: Giuseppe Maria Mitelli,,,,,,,1691,,,paper,,,etching,Height: 317 millimetres; Width: 454 millimetres,"Inscription type: inscription Inscription quoted: Numbered upper right in pen 'III'
Titled in a central panel with the rules of the game in seven lines; each square with a caption; signed 'Mi I E F 1691' at the bottom right.
Charlotte Schreiber stamp on the back","For comment, see 1893,0331.1
For another impression, see 1852,0612.454*","Bertarelli 1940 / Le Incisioni di Giuseppe Maria Mitelli, catalogo critico",Not on display,,,marriage/wedding,,,,,Donated by: Lady Charlotte Schreiber (L.534),,,,1893,,,Prints and Drawings,,"1893,0331.3",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_9/29_15/d0c60120_4868_48b5_8826_a3b50107515b/preview_00141678_001.jpg,print; game-board,"No: 1852,0612.485",Il Giuoco gustoso della Simona e della Filippa compagne fideli (Object),,,"Game board with the story of Simona and Filippa, shown in twenty-four episodes, each square marked for a different throw of the dice.  1695
Etching",Print made by: Giuseppe Maria Mitelli,,,,,,,1695,,,paper,,,etching,Height: 382 millimetres; Width: 540 millimetres,"Inscription type: inscription Inscription quoted: Titled along the top, continued with the rules of the game in one line, and with descriptions by each of the squares; signed 'Giuseppe Mitelli inv fece' in the top right with the date following on after the title.",,"Bertarelli 1940 / Le Incisioni di Giuseppe Maria Mitelli, catalogo critico",Not on display,,,,,,,,Purchased from: William Monck Mason; Purchased through: Sotheby's (sale 13-19.iii.1852),,,,1852,,,Prints and Drawings,,"1852,0612.485",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_9/29_15/78f72956_9ec5_4cb5_885c_a3b5010739e2/preview_00141669_001.jpg,print; game-board,"No: 1852,0612.487",Il novo gioco degli asini ... (Object),,,"Game board with three riders on asses, one of who eats, another drinks and the third defecates; one rider holds a card with 'Noi siamo sette'  and two dice. 1687
Etching",Print made by: Giuseppe Maria Mitelli,,,,,,,1687,,,paper,,,etching,Height: 243 millimetres; Width: 405 millimetres,"Inscription type: inscription Inscription quoted: Titled along the top in three lines, continuing with the rules of the game; signed in lower left 'G M Mittelli In e Fe 1687'",,"Bertarelli 1940 / Le Incisioni di Giuseppe Maria Mitelli, catalogo critico",Not on display,,,,,,,,Purchased from: William Monck Mason; Purchased through: Sotheby's (sale 13-19.iii.1852),,,,1852,,,Prints and Drawings,,"1852,0612.487",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/d28535f2_0553_48f7_8da4_a3bb005fe43b/preview_00305627_001.jpg,print; game-board,"No: 1897,1117.28",Le Prix de Sagesse ou La Fontaine en Jeu (Object),,,"Game board with 63 numbered pictorial compartments, each depicting a fable from La Fontaine, arranged in a spiral around a central compartment, in which are detailed the rules in English; brief summaries in verse of the fables in columns to left and to right. 1810
Etching with letterpress",Published by: Demonville,,,,,,,1810,,,paper,,,etching; letterpress,"Height: 425 millimetres sheet ; Width: 567 millimetres sheet ","Inscription type: inscription Inscription quoted: The title along the top; in the central panel ""La Fontaine in the Game of the Goose"" and the rules with the rules beneath; to the left of compartment 31 ""Mercure du 20 janvier 1810""; along bottom margin ""à Paris Chez Demonville Imprimeur Libraire, Rue Christine, No.2"" and at bottom left ""Déposé à la Bibliothèque Impériale""",,,Not on display,,,mythical figure/creature; classical mythology,Illustration to: Jean de La Fontaine,,,,Purchased from: Mrs Harriet Sowley Vinter,,,,1897,,,Prints and Drawings,,"1897,1117.28",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/12_21/c17e8adc_1965_4b8b_a063_a3c2015b986e/preview_00763091_001.jpg,print; game-board; playing-card,"No: 1896,0501.1290.1",,,,"Gameboard reproducing  five playing cards lettered ""Le Jeu de Nain Jaune"" (The Game of the Yellow Dwarf)
Hand-coloured etching
18th Century",Print made by: Anonymous,,,,,,,18thC,Published in: France,,paper,,,etching; hand-coloured,"Height: 270 millimetres sheet ; Width: 226 millimetres sheet ","Inscription type: inscription Inscription quoted: Printed in the centre is ""Le Jeu de Nain Jaune"".","Information from Allan Valencia (personal communication, 29 October 2012): 
The game of the Yellow Dwarf was popular from about 1760-1800, enjoying a resurgence from about 1850-1870, and another from about 1920-40.  Mr Valencia's version, probably from 1850-1870, is in the form of a wooden box with a sliding lid, a little over 8 inches by 12 inches and about 2 inches deep; the inside back of the box has a similar design to the present example, although differing in detail.  Five removable cardboard boxes fit into the space, the four corner boxes having the inside corners truncated at an angle to make room for the square center box.  Each box has the same design in its bottom as the corresponding image on the back of the box.  This version came with a number of bone counters - two sizes of disks, two lengths of rectangles - in a number of different colours; there was probably originally also a pack of cards. The game can be played by 3 to 8 players. Each player starts with the same number of counters (50 is mentioned a number of times, but more might be needed for a longer game).  At the start of each round, each player places counters in each box, which represent the bonus cards - one to the ten of diamonds, two to the knave of clubs, 3 to the queen of hearts, 4 to the king of spades, and 5 to the 7 of diamonds, which is the Yellow Dwarf.  In most game terminology, these initial 15 counters from each player would be called the ante.  Each player is dealt an equal number of cards based on the number of players present, and a certain number of cards are set aside and not used in the game play for that round (3 players- 7 aside and 15 each player, 4 players- 4 aside and 12 each player, 5 players -7 aside and 9 each player, 6 players -4 aside and 8 each player, 7 players- 3 aside and 7 each player, 8 players - 4 aside and 6 each player). Setting aside some cards serves two purposes - one is to deal with the problem of the total card count not dividing equally among the players, and the second is to introduce ""stoppers"" to add interest to play - this increases the number of times when a sequence will end and a new one needs to be started. The player to the left of the dealer starts the round by laying down any card he chooses, then building up on that card in rank regardless of suit (Ace to King) till he can no longer continue.  The play then continues to the left with each player continuing the sequence.  If the King is reached in the sequence, the current player can start a new sequence using any card in his hand.  If all players have to pass because they can't play a card, the first player to pass can begin a new sequence using any card from his hand.  If a player plays one of the bonus cards, he takes the counters from the box for that bonus card.  If he forgets to take them, he forfeits them and they remain in the box for the next round.  The first player to lay down all his cards wins the round.  He receives counters from the other players based on the face count of the cards left in their hands (face cards are valued at 10, the rest 1 to 10, as marked). If the first player to start the round lays down all his cards in that first turn, he also takes the counters from all 5 boxes as an extra reward to the penalties he collects from the other players.  Laying down all cards in the first turn was called an ""Opera"".  If a player has one of the bonus cards remaining in his hand at the end of the round, he must pay an additional penalty by putting a number of counters into the box for that card to double the box's total counter value (if there are 10 counters in the box, the player adds an additional 10).  This is in addition to the 15 counter ante at the beginning of each round.  At the end of a round, if any of the bonus cards have not been played, the counters in those boxes remain for the next round and are then added to by the ante for the next round.  It seems that all 52 cards are shuffled at the beginning of each round and  the appropriate number set aside  again in the deal.  If any player doesn't have enough counters to pay at any point, the game ends and the winner is the player with the most counters. The different sizes appear to represent different values.
This game appears to be related to the game Pope Joan, possibly the result of a confused translation of Nain Jaune as ""Nun Joan"".",Schreiber / Catalogue of the collection of playing cards bequeathed to the British Museum by Lady Charlotte Schreiber,Not on display,,,,,,,,Bequeathed by: Lady Charlotte Schreiber,,,,1896,,,Prints and Drawings,,"1896,0501.1290.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/2_21/3408fd58_5596_4ebb_94c9_a3d70160a56b/preview_01093570_001.jpg,print; game-board,"No: 1893,0331.139",Pomona: ein Conversations Spiel (Object),,,"Game-board with numbered pictorial compartments from 1 to 34, arranged in six rows, although not in numerical order.  Each square shows a type of fruit, with its name and a score beneath; in a larger central square is a lady holding a bowl of fruit, with a large basket of fruit behind her
Lithograph",Published by: Johann Raab,,,,,,,18thC(late),Published in: Nuremberg,,paper,,,lithograph,"Height: 410 millimetres approx ; Width: 333 millimetres approx ","Inscription type: inscription Inscription quoted: Lettered with title at top and the rules in 5 lines beneath; to right ""Nürnberg bei Joh: Raab.""",,,Not on display,,,fruit,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.139",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/b8c894bb_6c55_447a_ae54_a3bb005a7375/preview_00304126_001.jpg,print; game-board,"No: 1893,0331.82",Die Einquartirung. Ein sehr unterhaltendes Gesellschafts-Spiel (Object),,,"Game-board with two sets of rectangular compartments numbered from 1 to 24 and arranged in 3 rows of 8; the upper set depicting buildings; the lower set depicting different ranks of the military, the rules at bottom
Hand-coloured lithograph",Published by: Johann Raab,,,,,,,19thC(early),Published in: Nuremberg,,paper,,,lithograph; hand-coloured,"Height: 400 millimetres approx ; Width: 302 millimetres approx ","Inscription type: inscription Inscription quoted: Lettered with title at top and the rules in 9 lines beneath; along the bottom to right ""Nürnberg bei Joh. Raab""",,,Not on display,,,military,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.82",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/41a7d40d_bc2a_4c6e_967b_a3bb005a60a1/preview_00304120_001.jpg,print; game-board,"No: 1893,0331.79",Das Uhr und Stunden Würfel Spiel (Object),,,"Game-board with a clock in the centre; a ring of circles around it, comprised of twelve larger circles, one for each hour, bearing moral instructions, alternating with smaller spheres on the half-hours; with illustrations for morning, noon, evening and night in the corners.
Etching",Published by: Johann Raab,,,,,,,18thC(late),Published in: Nuremberg,,paper,,,etching,Height: 330 millimetres; Width: 405 millimetres,"Inscription type: inscription Inscription quoted: Lettered with title along the top and the rules in 4 lines beneath; along the bottom in the centre ""Fm Verlag bey Joh. Raab in Nürnberg""",,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.79",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/7_21/78d72384_2327_45f1_8f49_a3dc015bff3c/preview_01324633_001.jpg,print; popular print; game-board,"No: 2012,7020.31",Völker-Spiel. (Object),,,"Circular game-board with twenty five fields for cutting out; head and shoulders of a laughing Turkish man at the centre, directed to right, surrounded by twenty four figures of different nationalities wearing traditional costumes; below, numbers between 1 and 12 for cutting out; No.34 b from a series. 
Stencil-printed lithograph",Print made by: Anonymous;  Published by: Ackermann,,,,,,,1850-1899,Published in: Wissembourg,,paper,,,lithograph; stencil printing,"Height: 428 millimetres sheet ; Width: 348 millimetres sheet ","Inscription type: inscription Inscription quoted: Numbered at top right corner 'No. 34 b.', lettered below figures with their nationalities, each field numbered below and lettered with points gained or lost, lettered below board with publication detail: 'Imagerie alsacienne R  Ackermann Wissembourg succr. de F. C. Wentzel.', 'Déposé.', the title and rules of the game.",Published in the period when Elsass was part of Germany.,,Not on display,,,costume/clothing; turk,,,,,Purchased from: Dietrich Hecht,,,,2012,,,Prints and Drawings,,"2012,7020.31",,,
